"TABLA_PUENTE_LINEA_ID","TABLA_PUENTE_ID","ORIGEN_SERVICIO","DESTINO_SERVICIO","SERVICIO","CONCEPTO_MODALIDAD","FORMA_PAGO","CANTIDAD","NO_LINEA","LINEA_ARTICULO","UNIDAD_MEDIDA","REFERENCIA_APLICACION","SUBTOTAL","CODIGO_IVA","TASA_IVA","MONTO_IVA","CODIGO_RETENCION_IVA","TASA_RET_IVA","MONTO_RET_IVA","CODIGO_RETENCION_ISR","TASA_RET_ISR","MONTO_RET_ISR","TOTAL","CREATION_DATE","CREATED_BY","LAST_UPDATE_DATE","LAST_UPDATED_BY","LAST_UPDATE_LOGIN"
2430756,967557,"","","SERVICIO DE PAQUETERIA","","EFE",1,1,"ENVIO DE PAQUETES","","220921TPOEFE",13369.69,"TAS-IVAAR16%",16,2139.15,"",0,0,"",0,0,15508.83,23/09/21,1,23/09/21,1,
2430757,967559,"","","SERVICIO DE PAQUETERIA","","TDC",1,1,"ENVIO DE PAQUETES","","220921TPOTDC",323,"TAS-IVAAR16%",16,51.68,"",0,0,"",0,0,374.68,23/09/21,1,23/09/21,1,
2430735,967529,"","","SERVICIO DE PAQUETERIA","","EFE",1,1,"ENVIO DE PAQUETES","","220921CDNEFE",2559.33,"TAS-IVAAR16%",16,409.49,"",0,0,"",0,0,2968.82,23/09/21,1,23/09/21,1,
2430733,967526,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,2,"BOLETOS DE AUTOBUS","","22092115ERP1MSERT",60.34,"TAS-IVAAR16%",16,9.66,"",0,0,"",0,0,70,23/09/21,1,23/09/21,1,
2430766,967526,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,3,"BOLETOS DE AUTOBUS","","22092115ERP1MSERT",88.78,"TAS-IVAAR16%",16,14.2,"",0,0,"",0,0,103,23/09/21,1,23/09/21,1,
2430767,967526,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,4,"BOLETOS DE AUTOBUS","","22092115ERP1MSERT",112.07,"TAS-IVAAR16%",16,17.93,"",0,0,"",0,0,130,23/09/21,1,23/09/21,1,
2430768,967568,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,1,"BOLETOS DE AUTOBUS","","22092123ERP1MSERT",129.31,"TAS-IVAAR16%",16,20.69,"",0,0,"",0,0,150,23/09/21,1,23/09/21,1,
2430769,967568,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,2,"BOLETOS DE AUTOBUS","","22092123ERP1MSERT",8.62,"TAS-IVAAR16%",16,1.38,"",0,0,"",0,0,10,23/09/21,1,23/09/21,1,
2430770,967569,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","EFE",1,1,"BOLETOS DE AUTOBUS","","220921294TPP1MSTTP1T",145.69,"TAS-IVAAR16%",16,23.31,"",0,0,"",0,0,169,23/09/21,1,23/09/21,1,
2430771,967569,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,2,"BOLETOS DE AUTOBUS","","220921294TPP1MSTTP1T",-58.62,"TAS-IVAAR16%",16,-9.38,"",0,0,"",0,0,-68,23/09/21,1,23/09/21,1,
2430772,967570,"","","VENTAS MISCELANEAS","PULLMAN PRIMERA CLASE ER","EFE",1,1,"BOLETOS DE AUTOBUS","","220921279ERP1MSERT",201.72,"TAS-IVAAR16%",16,32.28,"",0,0,"",0,0,234,23/09/21,1,23/09/21,1,
2430773,967570,"","","VENTAS MISCELANEAS","UNEFON","EFE",1,2,"BOLETOS DE AUTOBUS","","220921279ERP1MSERT",43.1,"TAS-IVAAR16%",16,6.9,"",0,0,"",0,0,50,23/09/21,1,23/09/21,1,
2430567,967395,"","","DIRECTO TTP TTP","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092115TPP01BTPT",9247.36,"TAS-IVAAR16%",16,1479.64,"",0,0,"",0,0,10727,23/09/21,1,23/09/21,1,
2430568,967396,"","","DIRECTO ECONOMICO ER","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092123ERP01SERT",2555.2,"TAS-IVAAR16%",16,408.8,"",0,0,"",0,0,2964,23/09/21,1,23/09/21,1,
2430569,967397,"","","DIRECTO ECONOMICO","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","22092118ERP16SERT",318.97,"TAS-IVAAR16%",16,51.03,"",0,0,"",0,0,370,23/09/21,1,23/09/21,1,
2430570,967398,"","","AEROPUERTO","","EFE",1,1,"BOLETOS DE AUTOBUS","","220921102ERP01AERT",300,"TAS-IVAAR16%",16,48,"",0,0,"",0,0,348,23/09/21,1,23/09/21,1,
2430571,967399,"","","INTERMEDIO TTP","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092118TPP01ITPT",15646.89,"TAS-IVAAR16%",16,2503.11,"",0,0,"",0,0,18150,23/09/21,1,23/09/21,1,
2430572,967399,"","","INTERMEDIO TTP","","EFE",1,2,"BOLETOS DE AUTOBUS","","22092118TPP01ITPT",-400.87,"TAS-IVAAR16%",-16,-64.13,"",0,0,"",0,0,-465,23/09/21,1,23/09/21,1,
2430573,967400,"","","INTERMEDIO TTP","","EFE",1,1,"BOLETOS DE AUTOBUS","","220921292TPP01ITPT",19663.57,"TAS-IVAAR16%",16,3146.43,"",0,0,"",0,0,22810,23/09/21,1,23/09/21,1,
2430574,967401,"","","INTERMEDIO TTP","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092120TPP01ITPT",-115.52,"TAS-IVAAR16%",-16,-18.48,"",0,0,"",0,0,-134,23/09/21,1,23/09/21,1,
2430575,967401,"","","INTERMEDIO TTP","","EFE",1,2,"BOLETOS DE AUTOBUS","","22092120TPP01ITPT",14543.3,"TAS-IVAAR16%",16,2326.7,"",0,0,"",0,0,16870,23/09/21,1,23/09/21,1,
2430576,967402,"","","PULLMAN PRIMERA CLASE","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921279ERP04PERT",4587.43,"TAS-IVAAR16%",16,734.07,"",0,0,"",0,0,5321.5,23/09/21,1,23/09/21,1,
2430577,967403,"","","PULLMAN PRIMERA CLASE","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092120ERP04PERT",189.66,"TAS-IVAAR16%",16,30.34,"",0,0,"",0,0,220,23/09/21,1,23/09/21,1,
2430578,967404,"","","PULLMAN PRIMERA CLASE","","EFE",1,1,"BOLETOS DE AUTOBUS","","220921156ERP01PERT",1281.03,"TAS-IVAAR16%",16,204.97,"",0,0,"",0,0,1486,23/09/21,1,23/09/21,1,
2430579,967405,"","","SERVICIO DE TURISMO CT","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092115ERT04TCTT",1167,"TAS-IVAEXE",0,0,"",0,0,"",0,0,1167,23/09/21,1,23/09/21,1,
2430580,967406,"","","SERVICIO DE TURISMO CT","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","22092115ERT04TCTT",1167,"TAS-IVAEXE",0,0,"",0,0,"",0,0,1167,23/09/21,1,23/09/21,1,
2430581,967407,"","","EBUS TTP1","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921103ERT04GTTP1T",608,"TAS-IVAEXE",0,0,"",0,0,"",0,0,608,23/09/21,1,23/09/21,1,
2430582,967408,"","","EBUS TTP1","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","220921103ERT04GTTP1T",524.14,"TAS-IVAAR16%",16,83.86,"",0,0,"",0,0,608,23/09/21,1,23/09/21,1,
2430585,967411,"","","DIRECTO TTP TTP","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092115ERT04BTPT",438,"TAS-IVAEXE",0,0,"",0,0,"",0,0,438,23/09/21,1,23/09/21,1,
2430591,967417,"","","DIRECTO TTP TTP","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","22092115ERT04BTPT",377.58,"TAS-IVAAR16%",16,60.42,"",0,0,"",0,0,438,23/09/21,1,23/09/21,1,
2430594,967419,"","","DIRECTO TTP","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092117ERT04BTPT",73,"TAS-IVAEXE",0,0,"",0,0,"",0,0,73,23/09/21,1,23/09/21,1,
2430595,967420,"","","DIRECTO TTP","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","22092117ERT04BTPT",62.93,"TAS-IVAAR16%",16,10.07,"",0,0,"",0,0,73,23/09/21,1,23/09/21,1,
2430596,967421,"","","DIRECTO TTP","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","22092117ERT16BTPT",132,"TAS-IVAEXE",0,0,"",0,0,"",0,0,132,23/09/21,1,23/09/21,1,
2430597,967422,"","","DIRECTO TTP","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","22092117ERT16BTPT",113.79,"TAS-IVAAR16%",16,18.21,"",0,0,"",0,0,132,23/09/21,1,23/09/21,1,
2430598,967423,"","","DIRECTO ECONOMICO","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092120ERP01SERT",-590.53,"TAS-IVAAR16%",-16,-94.47,"",0,0,"",0,0,-685,23/09/21,1,23/09/21,1,
2430599,967423,"","","DIRECTO ECONOMICO","","EFE",1,2,"BOLETOS DE AUTOBUS","","22092120ERP01SERT",30923.96,"TAS-IVAAR16%",16,4948.04,"",0,0,"",0,0,35872,23/09/21,1,23/09/21,1,
2430678,967491,"","","DIRECTO ECONOMICO ER","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092121ERP01SERT",88.79,"TAS-IVAAR16%",16,14.21,"",0,0,"",0,0,103,23/09/21,1,23/09/21,1,
2430679,967492,"","","DIRECTO ECONOMICO","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","22092115ERP16SERT",318.97,"TAS-IVAAR16%",16,51.03,"",0,0,"",0,0,370,23/09/21,1,23/09/21,1,
2430680,967493,"","","AEROPUERTO","","AMX",1,1,"BOLETOS DE AUTOBUS","","22092115ERP44AERT",1500,"TAS-IVAAR16%",16,240,"",0,0,"",0,0,1740,23/09/21,1,23/09/21,1,
2430681,967494,"","","AEROPUERTO","","EFE",1,1,"BOLETOS DE AUTOBUS","","220921277ERP01AERT",64461.36,"TAS-IVAAR16%",16,10313.64,"",0,0,"",0,0,74775,23/09/21,1,23/09/21,1,
2430682,967494,"","","AEROPUERTO","","EFE",1,2,"BOLETOS DE AUTOBUS","","220921277ERP01AERT",-300,"TAS-IVAAR16%",-16,-48,"",0,0,"",0,0,-348,23/09/21,1,23/09/21,1,
2430683,967495,"","","INTERMEDIO TTP","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092118ERT04ITPT",1335,"TAS-IVAEXE",0,0,"",0,0,"",0,0,1335,23/09/21,1,23/09/21,1,
2430684,967496,"","","INTERMEDIO TTP","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","22092118ERT04ITPT",1150.88,"TAS-IVAAR16%",16,184.12,"",0,0,"",0,0,1335,23/09/21,1,23/09/21,1,
2430685,967497,"","","INTERMEDIO TTP","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092115ERT04ITPT",1231,"TAS-IVAEXE",0,0,"",0,0,"",0,0,1231,23/09/21,1,23/09/21,1,
2430686,967498,"","","INTERMEDIO TTP","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","22092115ERT04ITPT",1061.19,"TAS-IVAAR16%",16,169.81,"",0,0,"",0,0,1231,23/09/21,1,23/09/21,1,
2430687,967499,"","","INTERMEDIO","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092117ERT04ITPT",85,"TAS-IVAEXE",0,0,"",0,0,"",0,0,85,23/09/21,1,23/09/21,1,
2430688,967500,"","","INTERMEDIO","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","22092117ERT04ITPT",73.28,"TAS-IVAAR16%",16,11.72,"",0,0,"",0,0,85,23/09/21,1,23/09/21,1,
2430689,967501,"","","INTERMEDIO TTP","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921156ERT04ITPT",258,"TAS-IVAEXE",0,0,"",0,0,"",0,0,258,23/09/21,1,23/09/21,1,
2430690,967502,"","","INTERMEDIO TTP","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","220921156ERT04ITPT",222.42,"TAS-IVAAR16%",16,35.58,"",0,0,"",0,0,258,23/09/21,1,23/09/21,1,
2430691,967503,"","","INTERMEDIO","","EFE",1,1,"BOLETOS DE AUTOBUS","","220921113TPP01ITPT",-775.85,"TAS-IVAAR16%",-16,-124.15,"",0,0,"",0,0,-900,23/09/21,1,23/09/21,1,
2430692,967503,"","","INTERMEDIO","","EFE",1,2,"BOLETOS DE AUTOBUS","","220921113TPP01ITPT",1697.39,"TAS-IVAAR16%",16,271.61,"",0,0,"",0,0,1969,23/09/21,1,23/09/21,1,
2430693,967504,"","","PULLMAN PRIMERA CLASE","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","22092115ERP16PERT",724.12,"TAS-IVAAR16%",16,115.88,"",0,0,"",0,0,840,23/09/21,1,23/09/21,1,
2430694,967505,"","","DIRECTO TTP","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092117TPP01BTPT",12488.66,"TAS-IVAAR16%",16,1998.34,"",0,0,"",0,0,14487,23/09/21,1,23/09/21,1,
2430583,967409,"","","PULLMAN PRIMERA CLASE","","CRE",1,1,"BOLETOS DE AUTOBUS","","220921115E19PE20499",201.72,"TAS-IVAAR16%",16,32.28,"",0,0,"",0,0,234,23/09/21,1,23/09/21,1,
2430584,967410,"","","PULLMAN PRIMERA CLASE","","CRE",1,1,"BOLETOS DE AUTOBUS","","220921115E19PE140144",906.91,"TAS-IVAAR16%",16,145.09,"",0,0,"",0,0,1052,23/09/21,1,23/09/21,1,
2430586,967412,"","","DIRECTO ECONOMICO","","CRE",1,1,"BOLETOS DE AUTOBUS","","220921115E19SE140144",1101.73,"TAS-IVAAR16%",16,176.27,"",0,0,"",0,0,1278,23/09/21,1,23/09/21,1,
2430587,967413,"","","AEROPUERTO","","CRE",1,1,"BOLETOS DE AUTOBUS","","220921115E19AE140144",239.66,"TAS-IVAAR16%",16,38.34,"",0,0,"",0,0,278,23/09/21,1,23/09/21,1,
2430588,967414,"","","DIRECTO ECONOMICO","","OR1",1,1,"BOLETOS DE AUTOBUS","","22092117E5SE193",115.52,"TAS-IVAAR16%",16,18.48,"",0,0,"",0,0,134,23/09/21,1,23/09/21,1,
2430589,967415,"","","INTERMEDIO","","CRE",1,1,"BOLETOS DE AUTOBUS","","220921115T19IT140144",599.99,"TAS-IVAAR16%",16,96.01,"",0,0,"",0,0,696,23/09/21,1,23/09/21,1,
2430590,967416,"","","PULLMAN PRIMERA CLASE","","CRE",1,1,"BOLETOS DE AUTOBUS","","220921115E19PE12665",-161.21,"TAS-IVAAR16%",-16,-25.79,"",0,0,"",0,0,-187,23/09/21,1,23/09/21,1,
2430592,967416,"","","PULLMAN PRIMERA CLASE","","CRE",1,2,"BOLETOS DE AUTOBUS","","220921115E19PE12665",3186.18,"TAS-IVAAR16%",16,509.82,"",0,0,"",0,0,3696,23/09/21,1,23/09/21,1,
2430593,967418,"","","DIRECTO ECONOMICO","","OR1",1,1,"BOLETOS DE AUTOBUS","","22092118E5SE193",115.52,"TAS-IVAAR16%",16,18.48,"",0,0,"",0,0,134,23/09/21,1,23/09/21,1,
2430695,967506,"","","DIRECTO ECONOMICO","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092115ERP04SERT",9591.41,"TAS-IVAAR16%",16,1534.59,"",0,0,"",0,0,11126,23/09/21,1,23/09/21,1,
2430696,967507,"","","AEROPUERTO","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092119ERP04AERT",57867.28,"TAS-IVAAR16%",16,9258.72,"",0,0,"",0,0,67126,23/09/21,1,23/09/21,1,
2430697,967508,"","","AEROPUERTO","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092115ERP01AERT",6369.03,"TAS-IVAAR16%",16,1018.97,"",0,0,"",0,0,7388,23/09/21,1,23/09/21,1,
2430698,967509,"","","INTERMEDIO TTP","","EFE",1,1,"BOLETOS DE AUTOBUS","","220921156TPP01ITPT",2227.6,"TAS-IVAAR16%",16,356.4,"",0,0,"",0,0,2584,23/09/21,1,23/09/21,1,
2430699,967510,"","","INTERMEDIO TTP","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","220921292ERT16ITPT",200,"TAS-IVAEXE",0,0,"",0,0,"",0,0,200,23/09/21,1,23/09/21,1,
2430700,967511,"","","INTERMEDIO TTP","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","220921292ERT16ITPT",172.42,"TAS-IVAAR16%",16,27.58,"",0,0,"",0,0,200,23/09/21,1,23/09/21,1,
2430701,967512,"","","PULLMAN PRIMERA CLASE","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921277ERP04PERT",1468.1,"TAS-IVAAR16%",16,234.9,"",0,0,"",0,0,1703,23/09/21,1,23/09/21,1,
2430702,967513,"","","PULLMAN PRIMERA CLASE","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921115ERP04PERT",19406.04,"TAS-IVAAR16%",16,3104.96,"",0,0,"",0,0,22511,23/09/21,1,23/09/21,1,
2430703,967514,"","","PULLMAN PRIMERA CLASE","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092115ERP01PERT",91045.91,"TAS-IVAAR16%",16,14569.59,"",0,0,"",0,0,105615.5,23/09/21,1,23/09/21,1,
2430704,967515,"","","PULLMAN PRIMERA CLASE","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092120ERP01PERT",7017.42,"TAS-IVAAR16%",16,1122.58,"",0,0,"",0,0,8140,23/09/21,1,23/09/21,1,
2430705,967516,"","","PULLMAN PRIMERA CLASE","","EFE",1,1,"BOLETOS DE AUTOBUS","","220921277ERP01PERT",6906.03,"TAS-IVAAR16%",16,1104.97,"",0,0,"",0,0,8011,23/09/21,1,23/09/21,1,
2430706,967517,"","","EBUS TTP1","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921294ERT04GTTP1T",2636,"TAS-IVAEXE",0,0,"",0,0,"",0,0,2636,23/09/21,1,23/09/21,1,
2430707,967518,"","","EBUS TTP1","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","220921294ERT04GTTP1T",2272.42,"TAS-IVAAR16%",16,363.58,"",0,0,"",0,0,2636,23/09/21,1,23/09/21,1,
2430708,967519,"","","EBUS TTP1","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092191ERT04GTTP1T",338,"TAS-IVAEXE",0,0,"",0,0,"",0,0,338,23/09/21,1,23/09/21,1,
2430709,967520,"","","EBUS TTP1","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","22092191ERT04GTTP1T",291.38,"TAS-IVAAR16%",16,46.62,"",0,0,"",0,0,338,23/09/21,1,23/09/21,1,
2430710,967521,"","","VENTAS MISCELANEAS","AUDIFONOS PRIMERA CLASE","EFE",1,1,"BOLETOS DE AUTOBUS","","22092118ERP1MSERT",120.68,"TAS-IVAAR16%",16,19.32,"",0,0,"",0,0,140,23/09/21,1,23/09/21,1,
2430711,967521,"","","VENTAS MISCELANEAS","IUSACELL","EFE",1,2,"BOLETOS DE AUTOBUS","","22092118ERP1MSERT",60.34,"TAS-IVAAR16%",16,9.66,"",0,0,"",0,0,70,23/09/21,1,23/09/21,1,
2430712,967521,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,3,"BOLETOS DE AUTOBUS","","22092118ERP1MSERT",-279.33,"TAS-IVAAR16%",16,-44.7,"",0,0,"",0,0,-324,23/09/21,1,23/09/21,1,
2430713,967521,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","EFE",1,4,"BOLETOS DE AUTOBUS","","22092118ERP1MSERT",50.43,"TAS-IVAAR16%",16,8.07,"",0,0,"",0,0,58.5,23/09/21,1,23/09/21,1,
2430714,967521,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,5,"BOLETOS DE AUTOBUS","","22092118ERP1MSERT",379.3,"TAS-IVAAR16%",16,60.7,"",0,0,"",0,0,440,23/09/21,1,23/09/21,1,
2430715,967521,"","","VENTAS MISCELANEAS","UNEFON","EFE",1,6,"BOLETOS DE AUTOBUS","","22092118ERP1MSERT",86.21,"TAS-IVAAR16%",16,13.79,"",0,0,"",0,0,100,23/09/21,1,23/09/21,1,
2430716,967522,"","","VENTAS MISCELANEAS","UNEFON","EFE",1,1,"BOLETOS DE AUTOBUS","","22092119ERP1MSERT",189.66,"TAS-IVAAR16%",16,30.34,"",0,0,"",0,0,220,23/09/21,1,23/09/21,1,
2430717,967522,"","","VENTAS MISCELANEAS","AUDIFONOS AEROPUERTO","EFE",1,2,"BOLETOS DE AUTOBUS","","22092119ERP1MSERT",77.59,"TAS-IVAAR16%",16,12.42,"",0,0,"",0,0,90,23/09/21,1,23/09/21,1,
2430718,967522,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","EFE",1,3,"BOLETOS DE AUTOBUS","","22092119ERP1MSERT",375,"TAS-IVAAR16%",16,60,"",0,0,"",0,0,435,23/09/21,1,23/09/21,1,
2430719,967522,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,4,"BOLETOS DE AUTOBUS","","22092119ERP1MSERT",43.1,"TAS-IVAAR16%",16,6.9,"",0,0,"",0,0,50,23/09/21,1,23/09/21,1,
2430720,967522,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,5,"BOLETOS DE AUTOBUS","","22092119ERP1MSERT",241.36,"TAS-IVAAR16%",16,38.6,"",0,0,"",0,0,280,23/09/21,1,23/09/21,1,
2430721,967523,"","","VENTAS MISCELANEAS","EXCESO EQUIPAJE","EFE",1,1,"BOLETOS DE AUTOBUS","","22092120ERP1MSERT",129.3,"TAS-IVAAR16%",16,20.7,"",0,0,"",0,0,150,23/09/21,1,23/09/21,1,
2430722,967523,"","","VENTAS MISCELANEAS","VIRGIN","EFE",1,2,"BOLETOS DE AUTOBUS","","22092120ERP1MSERT",17.24,"TAS-IVAAR16%",16,2.76,"",0,0,"",0,0,20,23/09/21,1,23/09/21,1,
2430723,967523,"","","VENTAS MISCELANEAS","AUDIFONOS PRIMERA CLASE","EFE",1,3,"BOLETOS DE AUTOBUS","","22092120ERP1MSERT",34.48,"TAS-IVAAR16%",16,5.52,"",0,0,"",0,0,40,23/09/21,1,23/09/21,1,
2430724,967523,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,4,"BOLETOS DE AUTOBUS","","22092120ERP1MSERT",8.62,"TAS-IVAAR16%",16,1.38,"",0,0,"",0,0,10,23/09/21,1,23/09/21,1,
2430725,967523,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,5,"BOLETOS DE AUTOBUS","","22092120ERP1MSERT",-18.11,"TAS-IVAAR16%",16,-2.9,"",0,0,"",0,0,-21,23/09/21,1,23/09/21,1,
2430726,967523,"","","VENTAS MISCELANEAS","UNEFON","EFE",1,6,"BOLETOS DE AUTOBUS","","22092120ERP1MSERT",34.48,"TAS-IVAAR16%",16,5.52,"",0,0,"",0,0,40,23/09/21,1,23/09/21,1,
2430727,967523,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,7,"BOLETOS DE AUTOBUS","","22092120ERP1MSERT",301.72,"TAS-IVAAR16%",16,48.28,"",0,0,"",0,0,350,23/09/21,1,23/09/21,1,
2430728,967524,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,1,"BOLETOS DE AUTOBUS","","22092121ERP1MSERT",86.2,"TAS-IVAAR16%",16,13.8,"",0,0,"",0,0,100,23/09/21,1,23/09/21,1,
2430729,967525,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,1,"BOLETOS DE AUTOBUS","","220921292ERP1MSERT",68.97,"TAS-IVAAR16%",16,11.04,"",0,0,"",0,0,80,23/09/21,1,23/09/21,1,
2430730,967525,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,2,"BOLETOS DE AUTOBUS","","220921292ERP1MSERT",17.24,"TAS-IVAAR16%",16,2.76,"",0,0,"",0,0,20,23/09/21,1,23/09/21,1,
2430731,967525,"","","VENTAS MISCELANEAS","UNEFON","EFE",1,3,"BOLETOS DE AUTOBUS","","220921292ERP1MSERT",86.21,"TAS-IVAAR16%",16,13.79,"",0,0,"",0,0,100,23/09/21,1,23/09/21,1,
2430732,967526,"","","VENTAS MISCELANEAS","EXCESO EQUIPAJE","EFE",1,1,"BOLETOS DE AUTOBUS","","22092115ERP1MSERT",224.14,"TAS-IVAAR16%",16,35.86,"",0,0,"",0,0,260,23/09/21,1,23/09/21,1,
2430640,967458,"","","AEROPUERTO","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921156ERP04AERT",2068.98,"TAS-IVAAR16%",16,331.02,"",0,0,"",0,0,2400,23/09/21,1,23/09/21,1,
2430641,967459,"","","INTERMEDIO TTP","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921292ERT04ITPT",1448,"TAS-IVAEXE",0,0,"",0,0,"",0,0,1448,23/09/21,1,23/09/21,1,
2430642,967460,"","","INTERMEDIO TTP","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","220921292ERT04ITPT",1248.26,"TAS-IVAAR16%",16,199.74,"",0,0,"",0,0,1448,23/09/21,1,23/09/21,1,
2430643,967461,"","","PULLMAN PRIMERA CLASE","","AMX",1,1,"BOLETOS DE AUTOBUS","","22092115ERP44PERT",302.58,"TAS-IVAAR16%",16,48.42,"",0,0,"",0,0,351,23/09/21,1,23/09/21,1,
2430644,967462,"","","PULLMAN PRIMERA CLASE","","AMX",1,1,"BOLETOS DE AUTOBUS","","22092125ERP44PERT",504.3,"TAS-IVAAR16%",16,80.7,"",0,0,"",0,0,585,23/09/21,1,23/09/21,1,
2430774,967570,"","","VENTAS MISCELANEAS","IUSACELL","EFE",1,3,"BOLETOS DE AUTOBUS","","220921279ERP1MSERT",94.82,"TAS-IVAAR16%",16,15.18,"",0,0,"",0,0,110,23/09/21,1,23/09/21,1,
2430775,967570,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,4,"BOLETOS DE AUTOBUS","","220921279ERP1MSERT",40.52,"TAS-IVAAR16%",16,6.48,"",0,0,"",0,0,47,23/09/21,1,23/09/21,1,
2430776,967570,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","EFE",1,5,"BOLETOS DE AUTOBUS","","220921279ERP1MSERT",100.86,"TAS-IVAAR16%",16,16.14,"",0,0,"",0,0,117,23/09/21,1,23/09/21,1,
2430777,967570,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,6,"BOLETOS DE AUTOBUS","","220921279ERP1MSERT",129.3,"TAS-IVAAR16%",16,20.7,"",0,0,"",0,0,150,23/09/21,1,23/09/21,1,
2430778,967570,"","","VENTAS MISCELANEAS","VIRGIN","EFE",1,7,"BOLETOS DE AUTOBUS","","220921279ERP1MSERT",129.31,"TAS-IVAAR16%",16,20.69,"",0,0,"",0,0,150,23/09/21,1,23/09/21,1,
2430779,967571,"","","VENTAS MISCELANEAS","AUDIFONOS PRIMERA CLASE","EFE",1,1,"BOLETOS DE AUTOBUS","","22092125ERP1MSERT",34.48,"TAS-IVAAR16%",16,5.52,"",0,0,"",0,0,40,23/09/21,1,23/09/21,1,
2430780,967571,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,2,"BOLETOS DE AUTOBUS","","22092125ERP1MSERT",43.1,"TAS-IVAAR16%",16,6.9,"",0,0,"",0,0,50,23/09/21,1,23/09/21,1,
