,VENDIDO,TRANSACCION INTER TT,30 DIAS,2021/06/27,2021/06/27,2762117ERT04BTP*,,,,,,,,,,,,138,12174,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,150.86,1,,150.86,,INTEGRACION_TRX,3807,948382,2407410,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,PORTAL*-DIRECTO TTP TTP-TERCEROS-ER--BBV-AR_IVA_EX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION INTER TT,30 DIAS,2021/06/27,2021/06/27,2762117ERT04ITP*,,,,,,,,,,,,138,12174,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,1342.29,1,,1342.29,,INTEGRACION_TRX,3807,948456,2407500,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,PORTAL*-INTERMEDIO TTP-TERCEROS-ER--BBV-AR_IVA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION INTER TT,30 DIAS,2021/06/27,2021/06/27,2762117ERT04MTP*,,,,,,,,,,,,138,12174,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,482.73,1,,482.73,,INTEGRACION_TRX,3807,948394,2407424,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,PORTAL*-INTERMEDIO PISTA-TERCEROS-ER--BBV-AR_IVA_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION TTP TMS,30 DIAS,2021/06/27,2021/06/27,2762117TPP01BTPTF,,,,,,,,,,,,5002,13507,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,9412.84,1,,9412.84,,INTEGRACION_TRX,3807,948459,2407503,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,TMS-DIRECTO TTP---EFE-AR_IVA_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION TTP TMS,30 DIAS,2021/06/27,2021/06/27,2762117TPP01IATHTF,,,,,,,,,,,,5002,13507,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,100,1,,100,,INTEGRACION_TRX,3807,948390,2407419,,,,,,,,,,,,,,TAS-IVAEXE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,TMS-INTERMEDIO ATH---EFE-AR_IVA_EXENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION TTP TMS,30 DIAS,2021/06/27,2021/06/27,2762117TPP01ITPTF,,,,,,,,,,,,5002,13507,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,40152.41,1,,40152.41,,INTEGRACION_TRX,3807,948432,2407473,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,TMS-INTERMEDIO---EFE-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION TTP TMS,30 DIAS,2021/06/27,2021/06/27,2762117TPP01ITPTF,,,,,,,,,,,,5002,13507,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,-49.14,1,,-49.14,,INTEGRACION_TRX,3807,948432,2407472,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,TMS-INTERMEDIO---EFE-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION TTP TMS,30 DIAS,2021/06/27,2021/06/27,2762117TPP01MTPTF,,,,,,,,,,,,5002,13507,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,8444.41,1,,8444.41,,INTEGRACION_TRX,3807,948395,2407426,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,TMS-INTERMEDIO PISTA TTP---EFE-AR_IVA_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION TTP TMS,30 DIAS,2021/06/27,2021/06/27,2762117TPP01MTPTF,,,,,,,,,,,,5002,13507,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,-50,1,,-50,,INTEGRACION_TRX,3807,948395,2407425,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,TMS-INTERMEDIO PISTA TTP---EFE-AR_IVA_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION INTER TT,30 DIAS,2021/06/27,2021/06/27,2762118ERT04ITP*,,,,,,,,,,,,138,12174,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,-417.24,1,,-417.24,,INTEGRACION_TRX,3807,948431,2407470,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,TMS-INTERMEDIO TTP---EFE-AR_IVA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
